tienda,nombre,precio_actual,precio_anterior,descuento_porcentaje,tamaño_botella,tipo_vino,pais_origen,region_origen,uva_varietal,url_producto,fecha_scraping,tiene_descuento,ml_botella,precio_por_ml,segmento_precio,calidad_datos
HEB,Riesling,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/a-to-z-vino-blanco-riesling-750-ml-1029210/p,2025-10-31 01:16:45,False,750.0,,,sin_precio
HEB,Cosecha,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/la-locomotora-vino-tinto-cosecha-750-ml-920957/p,2025-10-31 01:16:46,False,750.0,,,sin_precio
HEB,Vino Tinto Syrah,,,,750 ML,Tinto,No especificado,No especificado,Syrah,https://www.heb.com.mx/reserva-real-vino-tinto-syrah-750-ml-970146/p,2025-10-31 01:16:46,False,750.0,,,sin_precio
HEB,VIÑA SAN JUAN,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/vi%C3%B1a-san-juan-vino-blanco-la-mancha-750-ml-977933/p,2025-10-31 01:16:50,False,750.0,,,sin_precio
HEB,Shiraz Cabernet,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/australian-bush-vino-tinto-shiraz-cabernet-750-ml-921884/p,2025-10-31 01:16:47,False,750.0,,,sin_precio
HEB,VIÑA MAYOR,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/vi%C3%B1a-mayor-vino-tinto-roble-750-ml-920999/p,2025-10-31 01:16:51,False,750.0,,,sin_precio
HEB,White Zifandel,,,,750 ML,Rosado,No especificado,No especificado,No especificado,https://www.heb.com.mx/western-cellars-vino-rosado-white-zifandel-750-ml-921811/p,2025-10-31 01:16:50,False,750.0,,,sin_precio
HEB,El Primer Paso Toro,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/dominio-de-bendito-vino-tinto-el-primer-paso-toro-750-ml-922905/p,2025-10-31 01:16:49,False,750.0,,,sin_precio
HEB,Ribera del Duero,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/quinta-d-tarsus-vino-tinto-ribera-del-duero-750-ml-312243/p,2025-10-31 01:16:52,False,750.0,,,sin_precio
HEB,Cabernet Crianza,,,,750 ML,Tinto,No especificado,No especificado,Tempranillo,https://www.heb.com.mx/enate-vino-tinto-tempranillo-cabernet-crianza-750-ml-921009/p,2025-10-31 01:16:53,False,750.0,,,sin_precio
HEB,Plano Alto Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/san-valero-vino-tinto-plano-alto-crianza-750-ml-922935/p,2025-10-31 01:16:52,False,750.0,,,sin_precio
HEB,Hugo Spritz,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/capogiro-vino-blanco-hugo-spritz-750-ml-990003/p,2025-10-31 01:16:53,False,750.0,,,sin_precio
HEB,Cosecha,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/vegaranda-vino-tinto-cosecha-750-ml-920956/p,2025-10-31 01:16:54,False,750.0,,,sin_precio
HEB,L'Equilibrista,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/ca-n-estruc-vino-tinto-l-equilibrista-750-ml-922917/p,2025-10-31 01:16:54,False,750.0,,,sin_precio
HEB,Oak Aged,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/pago-de-oro-vino-tinto-oak-aged-750-ml-827278/p,2025-10-31 01:16:55,False,750.0,,,sin_precio
HEB,Les Terrasses Priorat,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/alvaro-palacios-vino-tinto-les-terrasses-priorat-750-ml-922918/p,2025-10-31 01:16:56,False,750.0,,,sin_precio
HEB,Cosecha,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/marques-de-la-concordia-vino-tinto-cosecha-750-ml-920954/p,2025-10-31 01:16:57,False,750.0,,,sin_precio
HEB,Valle de Guadalupe,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/chateau-domecq-vino-blanco-valle-de-guadalupe-750-ml-970145/p,2025-10-31 01:16:58,False,750.0,,,sin_precio
HEB,SEÑORIO DE RUBIOS,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/se%C3%B1orio-de-rubios-vino-blanco-albari%C3%B1o-rias-baxias-750-ml-976804/p,2025-10-31 01:17:00,False,750.0,,,sin_precio
HEB,Red,,,,750 ML,Tinto,No especificado,No especificado,Zinfandel,https://www.heb.com.mx/western-cellars-vino-tinto-red-zinfandel-750-ml-921832/p,2025-10-31 01:16:58,False,750.0,,,sin_precio
HEB,Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/dinastia-vivanco-vino-tinto-crianza-750-ml-920959/p,2025-10-31 01:16:59,False,750.0,,,sin_precio
HEB,Espumoso Mionetto Orange Label,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/freixenet-vino-blanco-espumoso-mionetto-orange-label-750-ml-1030343/p,2025-10-31 01:17:00,False,750.0,,,sin_precio
HEB,Viña Real Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/vi%C3%B1a-real-vino-tinto-vi%C3%B1a-real-crianza-750-ml-940936/p,2025-10-31 01:17:05,False,750.0,,,sin_precio
HEB,TRAMP,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/tramp-vino-tinto-catalu%C3%B1a-750-ml-922900/p,2025-10-31 01:17:04,False,750.0,,,sin_precio
HEB,Alentejo,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/alabastro-vino-tinto-alentejo-750-ml-921018/p,2025-10-31 01:17:03,False,750.0,,,sin_precio
HEB,Polvorete Godello,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/emilio-moro-vino-blanco-polvorete-godello-750-ml-929950/p,2025-10-31 01:17:03,False,750.0,,,sin_precio
HEB,Valle de Parras,,,,750 ML,Rosado,No especificado,No especificado,No especificado,https://www.heb.com.mx/parvada-vino-rosado-valle-de-parras-750-ml-1030135/p,2025-10-31 01:17:04,False,750.0,,,sin_precio
HEB,Reserva,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/tarsus-vino-tinto-reserva-750-ml-920989/p,2025-10-31 01:17:05,False,750.0,,,sin_precio
HEB,Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/sospechoso-vino-tinto-crianza-750-ml-920961/p,2025-10-31 01:17:06,False,750.0,,,sin_precio
HEB,Vino Tinto Cabernet Sauvignon,,,,750 ML,Tinto,No especificado,No especificado,Cabernet Sauvignon,https://www.heb.com.mx/western-cellars-vino-tinto-cabernet-sauvignon-750-ml-921817/p,2025-10-31 01:17:06,False,750.0,,,sin_precio
HEB,Afrutados,,,,750 ML,Tinto,México.,Aguascalientes.,Blend/Mezcla de Variedades.,https://www.heb.com.mx/cuatro-soles-vino-tinto-carignan-syrah-afrutados-750-ml-519791/p,2025-10-31 01:17:07,False,750.0,,,sin_precio
HEB,Yecla,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/vi%C3%B1a-al-lado-de-la-casa-vino-tinto-yecla-750-ml-921010/p,2025-10-31 01:17:10,False,750.0,,,sin_precio
HEB,Ribera del Duero Magnum,,,,1500 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/emilio-moro-vino-tinto-ribera-del-duero-magnum-1500-ml-929951/p,2025-10-31 01:17:08,False,1500.0,,,sin_precio
HEB,Ribera del Duero,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/pruno-vino-tinto-ribera-del-duero-750-ml-531728/p,2025-10-31 01:17:09,False,750.0,,,sin_precio
HEB,Pico Andino Carmenere Reserva,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/pico-andino-vino-tinto-carmenere-reserva-750-ml-985640/p,2025-10-31 01:17:11,False,750.0,,,sin_precio
HEB,Vino Blanco Sauvignon Blanc,,,,750 ML,Blanco,No especificado,No especificado,Sauvignon Blanc,https://www.heb.com.mx/tomtit-vino-blanco-sauvignon-blanc-750-ml-921805/p,2025-10-31 01:17:10,False,750.0,,,sin_precio
HEB,Perla Rossa Dulce Prego,,,,750 ML,Tinto,Italia.,Emilia Romagna.,Blend/Mezcla de Variedades.,https://www.heb.com.mx/vino-tinto-perla-rossa-dulce-prego-750-ml-742594/p,2025-10-31 01:17:12,False,750.0,,,sin_precio
HEB,Vino Tinto 3v Cabernet Sauvignon Merlot,,,,750 ML,Tinto,México,"Parras de la Fuente, Coahuila.","Cabernet Sauvignon, Merlot, Tempranillo.",https://www.heb.com.mx/casa-madero-vino-tinto-3v-cabernet-sauvignon-merlot--750-ml-316536/p,2025-10-31 01:17:11,False,750.0,,,sin_precio
HEB,Vino Tinto Pinot Noir,,,,750 ML,Tinto,No especificado,No especificado,Pinot Noir,https://www.heb.com.mx/parlez-vous-vino-tinto-pinot-noir-750-ml-921830/p,2025-10-31 01:17:12,False,750.0,,,sin_precio
HEB,Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/senda-olivos-vino-tinto-crianza-750-ml-920960/p,2025-10-31 01:17:13,False,750.0,,,sin_precio
HEB,Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/clos-corriol-vino-tinto-crianza-750-ml-920964/p,2025-10-31 01:17:13,False,750.0,,,sin_precio
HEB,Vino Blanco Chardonnay,,,,750 ML,Blanco,No especificado,No especificado,Chardonnay,https://www.heb.com.mx/western-cellars-vino-blanco-chardonnay-750-ml-921797/p,2025-10-31 01:17:14,False,750.0,,,sin_precio
HEB,Reserva Seleccion Especial,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/muga-vino-tinto-reserva-seleccion-especial-750-ml-905805/p,2025-10-31 01:17:15,False,750.0,,,sin_precio
HEB,Valle de Parras,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/parvada-vino-blanco-valle-de-parras-750-ml-1030136/p,2025-10-31 01:17:14,False,750.0,,,sin_precio
HEB,Nebbiolo,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/reserva-magna-vino-tinto-nebbiolo-750-ml-970147/p,2025-10-31 01:17:15,False,750.0,,,sin_precio
HEB,Tinto Chianti,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/freixenet-vino-tinto-tinto-chianti-750-ml-996874/p,2025-10-31 01:17:16,False,750.0,,,sin_precio
HEB,Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/heras-cordon-vino-tinto-crianza-750-ml-920962/p,2025-10-31 01:17:17,False,750.0,,,sin_precio
HEB,REMIREZ D GANUZ,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/remirez-d-ganuz-vino-tinto-vi%C3%B1a-coqueta-reserva-750-ml-423496/p,2025-10-31 01:17:21,False,750.0,,,sin_precio
HEB,Pico Andino Reserva,,,,750 ML,Tinto,No especificado,No especificado,Cabernet Sauvignon,https://www.heb.com.mx/pico-andino-vino-tinto-cabernet-sauvignon-reserva-750-ml-985638/p,2025-10-31 01:17:17,False,750.0,,,sin_precio
HEB,Veneto,,,,750 ML,Rosado,No especificado,No especificado,No especificado,https://www.heb.com.mx/freixenet-vino-rosado-veneto-750-ml-996954/p,2025-10-31 01:17:18,False,750.0,,,sin_precio
HEB,Vino Tinto Malbec,,,,750 ML,Tinto,No especificado,No especificado,Malbec,https://www.heb.com.mx/pico-andino-vino-tinto-malbec-750-ml-985641/p,2025-10-31 01:17:18,False,750.0,,,sin_precio
HEB,Vino Prosecco,,,,750 ML,No especificado,No especificado,No especificado,No especificado,https://www.heb.com.mx/freixenet-vino-prosecco-750-ml-996953/p,2025-10-31 01:17:19,False,750.0,,,sin_precio
HEB,Cabernet Franc,,,,750 ML,Rosado,No especificado,No especificado,No especificado,https://www.heb.com.mx/parlez-vous-vino-rosado-cabernet-franc-750-ml-921808/p,2025-10-31 01:17:21,False,750.0,,,sin_precio
HEB,Vino Tinto Pinot Noir,,,,750 ML,Tinto,No especificado,No especificado,Pinot Noir,https://www.heb.com.mx/don-leo-vino-tinto-pinot-noir-750-ml-499904/p,2025-10-31 01:17:22,False,750.0,,,sin_precio
HEB,Coral Reef Shiraz Cabernet: Sabor cálido de Australia,,,,No especificado,No especificado,No especificado,No especificado,No especificado,https://www.heb.com.mx/coral-reef-vino-tinto-shiraz-cabernet-suavignon-750-ml-948451/p,2025-10-31 01:17:22,False,,,,sin_precio
HEB,8 Meses,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/hacienda-zorita-vino-tinto-8-meses-750-ml-920883/p,2025-10-31 01:17:23,False,750.0,,,sin_precio
La Europea,Estefanya Reservado,58.98,,,No especificado,Tinto,Chile,Valle Central,Merlot,https://www.laeuropea.com.mx/vt-merlot-reservado-estefanya-187-ml-10000010789.html,2025-10-31 01:18:34,False,,,Económico,completo
La Europea,Carmenere Reservado Estefanya,58.98,,,No especificado,Tinto,Chile,Valle Central,No especificado,https://www.laeuropea.com.mx/vt-carmenere-reservado-estafanya-187-ml-10000010790.html,2025-10-31 01:18:37,False,,,Económico,completo
La Europea,Vinagre Borges De,59.12,,,No especificado,Blanco,España,No especificado,No especificado,https://www.laeuropea.com.mx/vinagre-borges-de-vino-blanco-250ml-10000014248.html,2025-10-31 01:17:58,False,,,Económico,completo
La Europea,Blue Rhin 2017,89.99,,,250 ML,Blanco,Alemania,No especificado,No especificado,https://www.laeuropea.com.mx/vb-blue-rhin-oppenheimer-250ml-10000011930.html,2025-10-31 01:18:32,False,250.0,0.36,Económico,completo
La Europea,Blue Rhin Semi Seco 2017,89.99,,,250 ML,Tinto,Alemania,RHEINHESSEN,No especificado,https://www.laeuropea.com.mx/vt-blue-rhin-semise-2017-250ml-10000011931.html,2025-10-31 01:19:40,False,250.0,0.36,Económico,completo
La Europea,La Cetto,101.25,,,375 ML,Tinto,México,Valle De Guadalupe,Cabernet Sauvignon,https://www.laeuropea.com.mx/vt-cabernet-sauvignon-la-cetto-375ml-10000001966.html,2025-10-31 01:19:18,False,375.0,0.27,Económico,completo
La Europea,Vivaldi Cabernet,103.97,,,750 ML,Tinto,España,Tierra de CastillA y Leon,Cabernet sauvignon,https://www.laeuropea.com.mx/vt-vivaldi-cabernet-sauvignon-750ml-10000016455.html,2025-10-31 01:18:08,False,750.0,0.1386,Económico,completo
La Europea,Puerto Nuevo Blanco,124.72,,,No especificado,Blanco,México,Valle de Guadalupe,No especificado,https://www.laeuropea.com.mx/vb-puerto-nuevo-blanco-750ml-10000007176.html,2025-10-31 01:19:51,False,,,Económico,completo
La Europea,Canals & Nubiola Negre,125.0,,,No especificado,Tinto,España,Cataluña,No especificado,https://www.laeuropea.com.mx/vt-nubiola-375ml-10000007368.html,2025-10-31 01:18:27,False,,,Económico,completo
La Europea,Valeriano,132.0,,,No especificado,Tinto,España,Rioja,Tempranillo,https://www.laeuropea.com.mx/vt-valeriano-tempranillo-750ml-10000011934.html,2025-10-31 01:18:26,False,,,Económico,completo
La Europea,Reservado Estefanya,148.99,,,No especificado,Blanco,Chile,Valle Central,Chardonnay,https://www.laeuropea.com.mx/vb-chard-reservado-estefanya-750ml-10000006254.html,2025-10-31 01:19:25,False,,,Económico,completo
La Europea,Estefanya Reservado Syrah,148.99,,,No especificado,Tinto,Chile,Valle Central,VARIETAL,https://www.laeuropea.com.mx/vt-syrah-estefanya-reservado-750ml-10000006522.html,2025-10-31 01:19:26,False,,,Económico,completo
La Europea,Reservado Estefanya,148.99,,,No especificado,Tinto,Chile,Valle Central,VARIETAL,https://www.laeuropea.com.mx/vt-merlot-reservado-estefanya-750ml-10000006253.html,2025-10-31 01:19:43,False,,,Económico,completo
La Europea,Carmenere Estefanya Reservado,148.99,,,No especificado,Tinto,Chile,Valle Central,VARIETAL,https://www.laeuropea.com.mx/vt-carmenere-estefanya-reservado-750ml-10000006521.html,2025-10-31 01:19:50,False,,,Económico,completo
La Europea,Chandon Délice Mini,149.0,,,187 ML,Espumoso,Argentina,Mendoza,No especificado,https://www.laeuropea.com.mx/ve-chandon-delice-187ml-10000015681.html,2025-10-31 01:19:41,False,187.0,0.7968,Económico,completo
La Europea,Montescastrillo Torremilanos,156.0,312.0,50.0,375 ML,Tinto,España,Ribera del Duero,Tempranillo.,https://www.laeuropea.com.mx/vt-montecastrillo-375ml-10000002235.html,2025-10-31 01:19:29,True,375.0,0.416,Medio-Bajo,completo
La Europea,XA Domecq,157.0,,,750 ML,Tinto,México,Valle De Guadalupe,Cabernet Sauvignon,https://www.laeuropea.com.mx/vt-cabernet-sauvignon-xa-domecq-750ml-10000002014.html,2025-10-31 01:17:58,False,750.0,0.2093,Medio-Bajo,completo
La Europea,Vasco Viejo,158.0,,,700 ML,Tinto,Argentina,Mendoza,"Tempranillo, Merlot y Malbec.",https://www.laeuropea.com.mx/vt-vasco-viejo-700ml-10000005527.html,2025-10-31 01:18:28,False,700.0,0.2257,Medio-Bajo,completo
La Europea,Sangre de Toro y,161.0,,,375 ML,Tinto,España,Cataluña,Garnacha Cariñena,https://www.laeuropea.com.mx/vt-sangre-de-toro-cosecha-375ml-10000002150.html,2025-10-31 01:18:06,False,375.0,0.4293,Medio-Bajo,completo
La Europea,Lambrusco Estefanya Rosso,163.99,,,No especificado,Tinto,Italia,Emilia Romagna,No especificado,https://www.laeuropea.com.mx/ve-estefanya-lambrusco-rosso-tin-750ml-10000010787.html,2025-10-31 01:19:29,False,,,Medio-Bajo,completo
La Europea,Estefanya Lambrusco Blanco,163.99,,,No especificado,Espumoso,Italia,Emilia Romagna,No especificado,https://www.laeuropea.com.mx/ve-lambrusco-estefanya-blanco-750ml-10000010788.html,2025-10-31 01:19:44,False,,,Medio-Bajo,completo
La Europea,UNDURRAGA CARMENERE,167.2,209.0,20.0,750 ML,Tinto,Chile,Valle Central,No especificado,https://www.laeuropea.com.mx/vt-carmenere-undurraga-750ml-10000008323.html,2025-10-31 01:18:53,True,750.0,0.2229,Medio-Bajo,completo
La Europea,"U by Undurraga, Sauvignon Blanc,",167.2,209.0,20.0,750 ML,Blanco,Chile,Valle Central,100% Sauvignon Blanc.,https://www.laeuropea.com.mx/vb-sauv-blanc-undurraga-750ml-10000004463.html,2025-10-31 01:19:09,True,750.0,0.2229,Medio-Bajo,completo
La Europea,Undurraga,167.2,209.0,20.0,750 ML,Blanco,Chile,Valle Central,100% Chardonnay,https://www.laeuropea.com.mx/vb-chard-undurraga-750ml-10000000284.html,2025-10-31 01:19:15,True,750.0,0.2229,Medio-Bajo,completo
La Europea,Lambrusco Cavicchioli Blanco,184.0,,,No especificado,Blanco,Italia,Emilia Romaña,No especificado,https://www.laeuropea.com.mx/vb-lambrusco-cavicchioli-blanco-750ml-10000004213.html,2025-10-31 01:19:33,False,,,Medio-Bajo,completo
La Europea,Cavicchioli Lambrusco Rosso,184.0,,,750 ML,Tinto,Italia,Emilia-Romagna,Lambrusco,https://www.laeuropea.com.mx/vt-lambrusco-cavicchioli-tinto-750ml-10000002425.html,2025-10-31 01:19:49,False,750.0,0.2453,Medio-Bajo,completo
La Europea,Syrah Elsa Bianchi,188.0,235.0,20.0,No especificado,Tinto,Argentina,Mendoza,Syrah.,https://www.laeuropea.com.mx/vt-syrah-elsa-bianchi-750ml-10000005967.html,2025-10-31 01:19:34,True,,,Medio-Bajo,completo
La Europea,ROQUETA CRIN ROJA,189.0,,,750 ML,Tinto,España,Tierra de Castillo,Tempranillo.,https://www.laeuropea.com.mx/vt-crin-roja-tempranillo-750-ml-10000005624.html,2025-10-31 01:18:45,False,750.0,0.252,Medio-Bajo,completo
La Europea,Undurraga Demi Sec,191.25,255.0,25.0,No especificado,Espumoso,Chile,Valle Central,No especificado,https://www.laeuropea.com.mx/ve-undurraga-demi-sec-750ml-10000007443.html,2025-10-31 01:19:52,True,,,Medio-Bajo,completo
La Europea,Brut Pol Remy,199.0,265.33,25.0,750 ML,Espumoso,Francia,Burdeos,No especificado,https://www.laeuropea.com.mx/ve-pol-remy-brut-750ml-10000001795.html,2025-10-31 01:18:36,True,750.0,0.2653,Medio-Bajo,completo
La Europea,Elsa Bianchi,199.75,235.0,15.0,No especificado,Tinto,Argentina,Mendoza,Malbec.,https://www.laeuropea.com.mx/vt-malbec-elsa-bianchi-750ml-10000005973.html,2025-10-31 01:18:56,True,,,Medio-Bajo,completo
La Europea,Mision Carignan,201.5,,,No especificado,Tinto,México,Baja California,Tempranillo,https://www.laeuropea.com.mx/catalog/product/view/id/5539/s/vt-carignan-temp-mision-santo-toma-750ml-10000005122/category/2/,2025-10-31 01:19:49,False,,,Medio-Bajo,completo
La Europea,Santa Carolina Reserva,206.25,275.0,25.0,No especificado,Tinto,Chile,Valle Colchagua,Merlot.,https://www.laeuropea.com.mx/vt-merlot-rva-santa-carolina-750ml-10000002223.html,2025-10-31 01:19:28,True,,,Medio-Bajo,completo
La Europea,Montesierra,209.66,,,No especificado,Blanco,España,Somontano,No especificado,https://www.laeuropea.com.mx/vb-montesierra-750ml-10000008806.html,2025-10-31 01:18:14,False,,,Medio-Bajo,completo
La Europea,Vino Palacio de Bornos Frizzante Verdejo,212.0,265.0,20.0,750 ML,No especificado,España,Rueda,Verdejo,https://www.laeuropea.com.mx/ve-frizzante-bornos-verdejo-750ml-10000014641.html,2025-10-31 01:19:07,True,750.0,0.2827,Medio-Bajo,parcial
La Europea,Terreliade Inzolia,213.0,426.0,50.0,No especificado,Blanco,Italia,Sicilia,Inzolia Chardonnay,https://www.laeuropea.com.mx/vb-terreliade-bianco-blend-750ml-10000009647.html,2025-10-31 01:19:24,True,,,Medio-Bajo,completo
La Europea,Aromo Reserva,214.0,,,No especificado,Tinto,Chile,Valle del Maule,Cabernet sauvignon,https://www.laeuropea.com.mx/vt-cab-sauv-aromo-rva-750ml-10000010513.html,2025-10-31 01:18:04,False,,,Medio-Bajo,completo
La Europea,"Elsa Bianchi, ,",214.0,,,750 ML,Blanco,Argentina,Mendoza,Chardonnay,https://www.laeuropea.com.mx/vb-chard-elsa-bianchi-750ml-10000005966.html,2025-10-31 01:18:50,False,750.0,0.2853,Medio-Bajo,completo
La Europea,Finca 1212,219.0,,,No especificado,Tinto,Argentina,Mendoza,Shiraz,https://www.laeuropea.com.mx/vt-shiraz-finca-1212-750ml-10000006806.html,2025-10-31 01:18:30,False,,,Medio-Bajo,completo
La Europea,Finca 1212,219.0,,,No especificado,Blanco,Argentina,Mendoza,Torrontes,https://www.laeuropea.com.mx/vb-torrontes-finca-1212-750ml-10000006807.html,2025-10-31 01:18:31,False,,,Medio-Bajo,completo
La Europea,Liefraumilch Blue Rihin,219.99,,,750 ML,Blanco,Alemania,Rheinhessen,No especificado,https://www.laeuropea.com.mx/vb-liefra-milch-blue-rihin-750ml-10000001598.html,2025-10-31 01:19:49,False,750.0,0.2933,Medio-Bajo,completo
La Europea,Casillero Del Diablo,229.0,,,750 ML,Blanco,Chile,Casa Blanca,Chardonnay,https://www.laeuropea.com.mx/vb-chard-casillero-del-diablo-750ml-10000001527.html,2025-10-31 01:19:17,False,750.0,0.3053,Medio-Bajo,completo
La Europea,Oppenheimer Blue Rhin,229.98,,,750 ML,Blanco,Alemania,Rheinhessen,No especificado,https://www.laeuropea.com.mx/vb-oppen-heimer-blue-rhin-750ml-10000001618.html,2025-10-31 01:19:47,False,750.0,0.3066,Medio-Bajo,completo
La Europea,Canals & Nubiola,240.99,,,No especificado,Rosado,España,Catalunya,No especificado,https://www.laeuropea.com.mx/vr-nubiola-seco-rosado-750ml-10000007366.html,2025-10-31 01:19:04,False,,,Medio-Bajo,completo
La Europea,Pinot Grigio Folonari,241.23,,,No especificado,Blanco,Italia,Veneto,No especificado,https://www.laeuropea.com.mx/vb-pinot-grigio-folonari-750ml-10000009094.html,2025-10-31 01:18:43,False,,,Medio-Bajo,completo
La Europea,Santa Carolina Reserva,244.0,305.0,20.0,750 ML,Blanco,Chile,Valle Leyda,Chardonnay,https://www.laeuropea.com.mx/vb-chard-reserva-santa-caroli-750ml-10000001555.html,2025-10-31 01:19:23,True,750.0,0.3253,Medio-Bajo,completo
La Europea,Cabernet Suavignon Reserva Las Condes,247.0,,,No especificado,Tinto,Chile,Valle Central,No especificado,https://www.laeuropea.com.mx/vt-cab-sau-rva-las-condes-750ml-10000009663.html,2025-10-31 01:19:45,False,,,Medio-Bajo,completo
La Europea,Enate,247.2,309.0,20.0,No especificado,Tinto,España,Somontano,"Cabernet Sauvignon, Merlot.",https://www.laeuropea.com.mx/vt-cabernet-sauvignon-merlot-enate-500ml-10000005851.html,2025-10-31 01:19:09,True,,,Medio-Bajo,completo
La Europea,Emina Rueda,249.0,,,No especificado,Blanco,España,Ribera del Duero,No especificado,https://www.laeuropea.com.mx/vb-emina-rueda-750ml-10000003900.html,2025-10-31 01:18:46,False,,,Medio-Bajo,completo
La Europea,MONTES CLASSIC,252.0,315.0,20.0,750 ML,Blanco,Chile,Valle Central,Chardonnay,https://www.laeuropea.com.mx/vb-chard-montes-classic-750ml-10000006114.html,2025-10-31 01:18:44,True,750.0,0.336,Medio-Bajo,completo
La Europea,Montes Classic,252.0,315.0,20.0,No especificado,Tinto,Chile,Valle de Colchagua,Merlot.,https://www.laeuropea.com.mx/vt-merlot-montes-classic-750ml-10000006112.html,2025-10-31 01:19:37,True,,,Medio-Bajo,completo
La Europea,Viña Lobera,253.32,316.65,20.0,750 ML,Blanco,España,Rueda,Viura,https://www.laeuropea.com.mx/vb-vina-lobera-750-ml-10000017646.html,2025-10-31 01:18:13,True,750.0,0.3378,Medio-Bajo,completo
La Europea,Cune Crianza,255.2,319.0,20.0,750 ML,Tinto,España,Rioja,"85% Tempranillo, 15% Garnacha tinta y Mazuelo.",https://www.laeuropea.com.mx/vt-cune-crianza-750ml-10000002112.html,2025-10-31 01:18:16,True,750.0,0.3403,Medio-Bajo,completo
La Europea,Peñascal,255.86,,,750 ML,Rosado,España,Tierra de CastillA y Leon,Tempranillo,https://www.laeuropea.com.mx/vr-penascal-750ml-10000006293.html,2025-10-31 01:19:22,False,750.0,0.3411,Medio-Bajo,completo
La Europea,"Cousiño Macul, ,",259.0,,,750 ML,Blanco,Chile,Valle del Maipo,Chardonnay,https://www.laeuropea.com.mx/vb-chardonnay-cousino-macul-750ml-10000001533.html,2025-10-31 01:18:57,False,750.0,0.3453,Medio-Bajo,completo
La Europea,Santa Digna Sauvignon Blanc,273.0,,,750 ML,Blanco,Chile,"Lodai, California",No especificado,https://www.laeuropea.com.mx/vb-sauv-blanc-santa-digna-750ml-10000001660.html,2025-10-31 01:19:11,False,750.0,0.364,Medio-Bajo,completo
La Europea,laville Pavillon Bordeaux,275.22,,,750 ML,Tinto,Francia,Bordeaux,merlot / cabernet Sauvignon,https://www.laeuropea.com.mx/vt-laville-pavillon-bordeaux-750ml-10000016757.html,2025-10-31 01:19:22,False,750.0,0.367,Medio-Bajo,completo
La Europea,Sottano,276.0,345.0,20.0,750 ML,Tinto,Argentina,Mendoza,Cabernet Sauvignon.,https://www.laeuropea.com.mx/vt-cabernet-sauvignon-sottano-750ml-10000004953.html,2025-10-31 01:18:34,True,750.0,0.368,Medio-Bajo,completo
