tienda,nombre,precio_actual,precio_anterior,descuento_porcentaje,tamaño_botella,tipo_vino,pais_origen,region_origen,uva_varietal,url_producto,fecha_scraping,tiene_descuento,ml_botella,precio_por_ml,segmento_precio
Soriana,Los Vascos,339.0,398.82,15.0,750 ML,Rosado,,Valle de Colchagua,Cabernet Sauvignon,https://www.soriana.com/vino-rosado-los-vascos-classic-cabernet-sauvignon-750-ml/11652484.html,2025-10-31 20:46:50,True,750.0,0.452,Medio
Soriana,Los Olivos,349.0,410.59,15.0,750 ML,Blanco,,Mendoza,Chardonnay,https://www.soriana.com/vino-blanco-los-olivos-chardonnay-750-ml/11652482.html,2025-10-31 20:43:18,True,750.0,0.4653,Medio
Soriana,Nieto Senetiner Don Nicanor,349.0,410.59,15.0,750 ML,Tinto,,Mendoza,Malbec,https://www.soriana.com/vino-tinto-nieto-senetiner-don-nicanor-malbec-750-ml/1419393.html,2025-10-31 20:43:30,True,750.0,0.4653,Medio
Soriana,Nieto Senetiner Don Nicanor,349.0,410.59,15.0,750 ML,Blanco,,Mendoza,Chardonnay,https://www.soriana.com/vino-blanco-nieto-senetiner-don-nicanor-chardonnay-750-ml/11748213.html,2025-10-31 20:44:04,True,750.0,0.4653,Medio
Soriana,Panul,349.0,410.59,15.0,750 ML,Tinto,Chile,Valle de Marchigue,Carménère,https://www.soriana.com/vino-tinto-chileno-panul-gran-reserva-carmenere-750ml/11655050.html,2025-10-31 20:46:15,True,750.0,0.4653,Medio
Soriana,Norton,355.0,417.65,15.0,1 ML,Espumoso,Argentina,"Luján de Cuyo, Mendoza, Argentina",Chardonnay,https://www.soriana.com/vino-espumoso-argentino-norton--cosecha-especial-extra-brut-chardonnay-750ml/11651073.html,2025-10-31 20:44:19,True,1.0,355.0,Medio
Soriana,Riccadonna,355.0,417.65,15.0,750 ML,Espumoso,,Piamonte,Glera,https://www.soriana.com/vino-espumoso-blanco-riccadonna-prosecco-glera-750-ml/11446418.html,2025-10-31 20:46:52,True,750.0,0.4733,Medio
Soriana,Scielo,369.0,434.12,15.0,750 ML,Rosado,,Baja California,Syrah,https://www.soriana.com/vino-rosado-scielo-syrah-750-ml/11743662.html,2025-10-31 20:44:49,True,750.0,0.492,Medio
Soriana,CHANDON,375.0,441.18,15.0,750 ML,Espumoso,Argentina,,,https://www.soriana.com/vino-espumoso-argentino-chandon-rose-750-ml/11614671.html,2025-10-31 20:43:44,True,750.0,0.5,Medio
Soriana,Robert Mondavi,375.0,441.18,15.0,750 ML,Rosado,,California,Zinfandel,https://www.soriana.com/vino-rosado-robert-mondavi-woodbridge-white-zinfandel-750-ml/1281882.html,2025-10-31 20:45:56,True,750.0,0.5,Medio
Soriana,Riunite,379.0,445.88,15.0,750 ML,,,,,https://www.soriana.com/vino-rosado-breat-butter-barbera-750ml/11884172.html,2025-10-31 20:46:35,True,750.0,0.5053,Medio
Soriana,Orot,389.0,457.65,15.0,750 ML,Tinto,España,Toro,,https://www.soriana.com/vino-tinto-espanol-orot-roble-750ml/11734828.html,2025-10-31 20:43:37,True,750.0,0.5187,Medio
Soriana,Protos,389.0,457.65,15.0,750 ML,Blanco,,Ribera del Duero,Verdejo,https://www.soriana.com/vino-blanco-protos-verdejo-750-ml/11494125.html,2025-10-31 20:43:57,True,750.0,0.5187,Medio
Soriana,Calixa Valle Ojos negros,389.0,457.65,15.0,750 ML,Blanco,,Valle Ojos Negros,Chardonnay,https://www.soriana.com/vino-blanco-calixa-valle-ojos-negros-chardonnay-750-ml/11531640.html,2025-10-31 20:45:30,True,750.0,0.5187,Medio
Soriana,Yellow Tail,389.0,457.65,15.0,750 ML,Blanco,Estados Unidos,,Chardonnay,https://www.soriana.com/vino-blanco-americano-josh-cellars-chardonnay-750-ml/11897274.html,2025-10-31 20:46:35,True,750.0,0.5187,Medio
Soriana,Bread & Butter,395.0,464.71,15.0,750 ML,Blanco,,California,Chardonnay,https://www.soriana.com/vino-blanco-bread-butter-chardonnay-750-ml/11748882.html,2025-10-31 20:44:26,True,750.0,0.5267,Medio
Soriana,Martini,395.0,464.71,15.0,750 ML,Espumoso,,Piamonte,,https://www.soriana.com/vino-espumoso-blanco-martini-asti-moscato-750-ml/11270551.html,2025-10-31 20:46:41,True,750.0,0.5267,Medio
Soriana,Faustino,399.0,469.41,15.0,750 ML,Tinto,España,DOCa Rioja,Tempranillo,https://www.soriana.com/vino-tinto-espanol-faustino-v-reserva-750-ml/482077.html,2025-10-31 20:43:43,True,750.0,0.532,Medio
Soriana,Santa Julia,399.0,469.41,15.0,750 ML,Rosado,,Mendoza,Malbec,https://www.soriana.com/vino-rosado-santa-julia-spara-malbec-750-ml/11721707.html,2025-10-31 20:44:11,True,750.0,0.532,Medio
Soriana,Maria 1926,399.0,469.41,15.0,750 ML,Tinto,,Ribera del Duero,Tempranillo,https://www.soriana.com/vino-tinto-maria-1926-crianza-tempranillo-750-ml/11725252.html,2025-10-31 20:44:49,True,750.0,0.532,Medio
Soriana,Domecq,405.0,476.47,15.0,750 ML,Blanco,,Valle de Guadalupe,Chardonnay,https://www.soriana.com/vino-blanco-domecq-ch%C3%A2teau-chardonnay-750-ml/11413309.html,2025-10-31 20:46:28,True,750.0,0.54,Medio
Soriana,Calixa Valle Ojos negros,409.0,481.18,15.0,750 ML,Tinto,,Baja California,,https://www.soriana.com/vino-tinto-monte-xanic-calixa-i-valle-ojos-negros-garnacha-750-ml/3134618.html,2025-10-31 20:43:36,True,750.0,0.5453,Medio
Soriana,Cavicchiolli,413.0,485.88,15.0,750 ML,Espumoso,,Emilia Romagna,Glera,https://www.soriana.com/vino-espumoso-blanco-cavicchiolli-prosecco-glera-750-ml/11219062.html,2025-10-31 20:46:35,True,750.0,0.5507,Medio
Soriana,Cupcake,421.0,495.29,15.0,1 ML,Blanco,,,Sauvignon Blanc,https://www.soriana.com/vino-blanco-neozelandes--cupcake-sauvignon-blanc-750ml/11712851.html,2025-10-31 20:43:09,True,1.0,421.0,Medio
Soriana,Les Légendes,445.0,523.53,15.0,750 ML,Blanco,,Burdeos,Sauvignon Blanc,https://www.soriana.com/vino-blanco-les-legendes-bordeaux-sauvignon-blanc-750-ml/11651104.html,2025-10-31 20:44:34,True,750.0,0.5933,Medio
Soriana,Cupcake,449.0,528.24,15.0,1 ML,Rosado,Estados Unidos,,,https://www.soriana.com/vino-rosado-americano-cupcake-rose-750ml/11712870.html,2025-10-31 20:44:19,True,1.0,449.0,Medio
Soriana,Cadus,449.0,528.24,15.0,750 ML,Blanco,,Mendoza,Chardonnay,https://www.soriana.com/vino-blanco-cadus-appellation-chardonnay-750-ml/11769946.html,2025-10-31 20:45:48,True,750.0,0.5987,Medio
Soriana,Cinzano,455.0,535.29,15.0,750 ML,Espumoso,,Piamonte,,https://www.soriana.com/vino-espumoso-blanco-cinzano-asti-moscato-750-ml/1856594.html,2025-10-31 20:43:23,True,750.0,0.6067,Medio
Soriana,Charles Smith Wine,465.0,547.06,15.0,750 ML,Blanco,,Washington,,https://www.soriana.com/vino-blanco-charles-smith-wine-kung-fu-girl-riesling-750-ml/11652485.html,2025-10-31 20:45:16,True,750.0,0.62,Medio
Soriana,Emilio Moro,475.0,558.82,15.0,750 ML,Tinto,,Ribera del Duero,Tempranillo,https://www.soriana.com/vino-tinto-emilio-moro-resalso-tempranillo-750-ml/2466992.html,2025-10-31 20:44:11,True,750.0,0.6333,Medio
Soriana,Francois Martenot,479.0,563.53,15.0,750 ML,Blanco,,Borgoña,Chardonnay,https://www.soriana.com/vino-blanco-francois-martenot-chablis-chardonnay-750-ml/11791397.html,2025-10-31 20:43:50,True,750.0,0.6387,Medio
Soriana,Cinzano,485.0,570.59,15.0,750 ML,Espumoso,,Piamonte,,https://www.soriana.com/vino-espumoso-blanco-cinzano-cuvee-storica-prosecco-750-ml/1856595.html,2025-10-31 20:45:57,True,750.0,0.6467,Medio
Soriana,Marqués de Vitoria,489.0,575.29,15.0,750 ML,Tinto,España,Rioja,Tempranillo,https://www.soriana.com/vino-tinto-espanol-marques-de-vitoria-reserva-tempranillo750ml/11655624.html,2025-10-31 20:46:08,True,750.0,0.652,Medio
Soriana,Freixenet,490.0,576.47,15.0,750 ML,Vaps,,,,https://www.soriana.com/vino-espumoso-freixenet-cava-cordon-negro-750-ml-mini-200-ml/11902985.html,2025-10-31 20:43:37,True,750.0,0.6533,Medio
Soriana,Lili,495.0,582.35,15.0,750 ML,,Francia,,,https://www.soriana.com/vino-aperitivo-frances-lillet-blanc-750-ml/11887234.html,2025-10-31 20:45:43,True,750.0,0.66,Medio
Soriana,Calixa Blend,499.0,587.06,15.0,750 ML,Tinto,,Baja California,Tempranillo,https://www.soriana.com/vino-tinto-monte-xanic-calixa-blend-tempranillo-750-ml/11565249.html,2025-10-31 20:45:10,True,750.0,0.6653,Medio
Soriana,Navarro Correas,499.0,587.06,15.0,750 ML,Tinto,,Mendoza,Malbec,https://www.soriana.com/vino-tinto-navarro-correas-coleccion-privada-malbec-750-ml/3044597.html,2025-10-31 20:45:30,True,750.0,0.6653,Medio
Soriana,Faustino,499.0,587.06,15.0,750 ML,Tempranillo,España,,,https://www.soriana.com/vino-tinto-espanol-faustino-crianza-faustino-v-750-ml/11714215.html,2025-10-31 20:45:52,True,750.0,0.6653,Medio
Soriana,Monte Xanic,509.0,598.82,15.0,750 ML,Blanco,,Baja California,,https://www.soriana.com/vino-blanco-monte-xanic-chenin-blanc-750-ml/1357748.html,2025-10-31 20:44:56,True,750.0,0.6787,Medio-Alto
Soriana,Chandón,539.0,634.12,15.0,750 ML,Espumoso,,Mendoza,Chardonnay,https://www.soriana.com/vino-espumoso-blanco-chandon-delice-chardonnay-750-ml/11614670.html,2025-10-31 20:43:58,True,750.0,0.7187,Medio-Alto
Soriana,Freixenet,539.0,634.12,15.0,750 ML,Espumoso,,Véneto,Glera,https://www.soriana.com/vino-espumoso-rosado-freixenet-prosecco-rose-glera-750-ml/11682515.html,2025-10-31 20:46:41,True,750.0,0.7187,Medio-Alto
Soriana,Martini,545.0,641.18,15.0,750 ML,Blanco,,Galicia,,https://www.soriana.com/vino-blanco-martin-codax-albarino-750-ml/11233146.html,2025-10-31 20:45:31,True,750.0,0.7267,Medio-Alto
Soriana,La Caprichosa,599.0,704.71,15.0,1 ML,Blanco,España,Rueda,Verdejo,https://www.soriana.com/vino-blanco-espanol-la-caprichosa-verdejo-750ml/11734846.html,2025-10-31 20:45:02,True,1.0,599.0,Medio-Alto
Soriana,Marqués de Vitoria,599.0,704.71,15.0,750 ML,Tinto,España,Rioja,Tempranillo,https://www.soriana.com/vino-tinto-espanol-marques-de-vitoria-gran-reserva-tempranillo-750-ml/11655623.html,2025-10-31 20:46:47,True,750.0,0.7987,Medio-Alto
Soriana,Zarzal Emilio Moro,639.0,751.76,15.0,1 ML,Blanco,España,,,https://www.soriana.com/vino-blanco-espanol-zarzal-emilio-moro-750ml/11712849.html,2025-10-31 20:44:33,True,1.0,639.0,Medio-Alto
Soriana,Louis Jadot,649.0,763.53,15.0,750 ML,Blanco,,Borgoña,Chardonnay,https://www.soriana.com/vino-blanco-louis-jadot-bourgogne-chardonnay-750-ml/11165944.html,2025-10-31 20:45:16,True,750.0,0.8653,Medio-Alto
Soriana,Whispering Angel,679.0,798.82,15.0,750 ML,Rosado,Francia,,,https://www.soriana.com/vino-rosado-frances-whispering-angel-750-ml/11676936.html,2025-10-31 20:44:12,True,750.0,0.9053,Medio-Alto
Soriana,Charles Mignon,699.0,822.35,15.0,750 ML,Espumoso,,Épernay,,https://www.soriana.com/champagne-charles-mignon-premium-reserve-brut--750-ml/11666560.html,2025-10-31 20:43:30,True,750.0,0.932,Medio-Alto
Soriana,GAVIOLI,699.0,822.35,15.0,750 ML,Espumoso,Italia,EMILIA ROMAGNA,Lambrusco,https://www.soriana.com/vino-blanco-italiano-metodo-classico-lambrusco-igt-gavioli-750-ml/11654458.html,2025-10-31 20:45:56,True,750.0,0.932,Medio-Alto
Soriana,Charles Mignon,699.0,822.35,15.0,750 ML,Espumoso,,Épernay,,https://www.soriana.com/champagne-rose-charles-mignon-750ml/11666559.html,2025-10-31 20:46:15,True,750.0,0.932,Medio-Alto
Soriana,Portia,699.0,822.35,15.0,750 ML,Tinto,España,DOCa Rioja,Tempranillo,https://www.soriana.com/vino-tinto-espanol-portia-prima-750ml/11165500.html,2025-10-31 20:46:48,True,750.0,0.932,Medio-Alto
Soriana,Maison Sainte Marguerite Symphonie Garnacha,719.0,845.88,15.0,750 ML,Rosado,,Côtes de Provence,,https://www.soriana.com/vino-rosado-maison-sainte-marguerite-symphonie-garnacha-750-ml/11792388.html,2025-10-31 20:46:03,True,750.0,0.9587,Medio-Alto
Soriana,Monte Xanic Rosé + Copa Sin Tallo,735.0,864.71,15.0,1 ML,Rosado,,,,https://www.soriana.com/vino-rosado-monte-xanic-rose-750-ml-copa-sin-tallo/11795709.html,2025-10-31 20:43:50,True,1.0,735.0,Medio-Alto
Soriana,Monte Xanic,739.0,869.41,15.0,750 ML,Tinto,México,,Cabernet Sauvignon,https://www.soriana.com/vino-tinto-mexicano-monte-xanic-cabernet-merlot-750ml/11288142.html,2025-10-31 20:44:26,True,750.0,0.9853,Medio-Alto
Soriana,Emilio Moro,785.0,923.53,15.0,750 ML,Tinto,,Ribera del Duero,Tempranillo,https://www.soriana.com/vino-tinto-emilio-moro-tempranillo-750-ml/2466991.html,2025-10-31 20:44:04,True,750.0,1.0467,Medio-Alto
Soriana,Faustino,799.0,940.0,15.0,1500 ML,Tinto,,La Rioja,Tempranillo,https://www.soriana.com/vino-tinto-faustino-v-reserva-tempranillo-1.50-l/11714218.html,2025-10-31 20:44:19,True,1500.0,0.5327,Medio-Alto
Soriana,Faustino,849.0,998.82,15.0,750 ML,Tinto,,La Rioja,Tempranillo,https://www.soriana.com/vino-tinto-faustino-icon-tempranillo-750-ml/11714221.html,2025-10-31 20:46:41,True,750.0,1.132,Premium
Soriana,Protos,859.0,1010.59,15.0,750 ML,Tinto,,Ribera del Duero,Tempranillo,https://www.soriana.com/vino-tinto-protos-crianza-tempranillo-750-ml/1303479.html,2025-10-31 20:44:41,True,750.0,1.1453,Premium
Soriana,Charles Mignon,899.0,1057.65,15.0,750 ML,Espumoso,,,,https://www.soriana.com/champagne-charles-mignon-demi-sec-750-ml/11814702.html,2025-10-31 20:44:04,True,750.0,1.1987,Premium
Soriana,Monte Xanic,899.0,1057.65,15.0,750 ML,Tinto,,Baja California,Merlot,https://www.soriana.com/vino-tinto-monte-xanic-merlot-750-ml/1357750.html,2025-10-31 20:46:22,True,750.0,1.1987,Premium
Soriana,Faustino,949.0,1116.47,15.0,1 ML,Tinto,España,,,https://www.soriana.com/3-pack-vino-tinto-espanol-faustino-i-v-y-crianza-750-ml/11714214.html,2025-10-31 20:44:12,True,1.0,949.0,Premium
Soriana,Belaire Luxe,969.0,1140.0,15.0,1 ML,Blanco,,,,https://www.soriana.com/vino-blanco-espumoso-luc-belaire-luxe-750ml/11856377.html,2025-10-31 20:44:04,True,1.0,969.0,Premium
Soriana,Charles Mignon,1299.0,1528.24,15.0,750 ML,Espumoso,,,,https://www.soriana.com/champagne-charles-mignon-brut-grand-cru-750ml/11723118.html,2025-10-31 20:45:08,True,750.0,1.732,Premium
Soriana,Arzuaga,1345.0,1582.35,15.0,750 ML,Tinto,,Ribera del Duero,Tempranillo,https://www.soriana.com/vino-tinto-arzuaga-crianza-tempranillo-750-ml/11165697.html,2025-10-31 20:43:57,True,750.0,1.7933,Premium
Soriana,MOÉT,1975.0,2323.53,15.0,750 ML,Rosado,,Champagne,Pinot Noir,https://www.soriana.com/champagne-rosado-moet-chandon-imperial-rose-pinot-noir-750-ml/9008302.html,2025-10-31 20:46:08,True,750.0,2.6333,Premium
Soriana,Moët & Chandon,2029.0,2387.06,15.0,750 ML,Rosado,,Champagne,Pinot Noir,https://www.soriana.com/champagne-rosado-moet-chandon-rose-imperial-pinot-noir-750-ml/2642942.html,2025-10-31 20:45:16,True,750.0,2.7053,Premium
Soriana,Moet & Chandon,2109.0,2481.18,15.0,750 ML,,,,,https://www.soriana.com/ch-moet-chandon-ice-imperial-750/9030068.html,2025-10-31 20:43:58,True,750.0,2.812,Premium
Soriana,Casa Veuve Clicquot,2249.0,2645.88,15.0,750 ML,Blanco,,Champagne,Pinot Noir,https://www.soriana.com/champagne-blanco-veuve-clicquot-yellow-label-brut-pinot-noir-750-ml/355542.html,2025-10-31 20:45:49,True,750.0,2.9987,Premium
Vinoteca,Banfi Placido Chianti Docg,177.65,209.0,15.0,750 ML,Tinto,Italia,CHIANTI CLASSICO,SANGIOVESE,https://www.vinoteca.com/vino-tinto-banfi-placido-chianti-docg-750-ml/p,2025-10-31 20:40:52,True,750.0,0.2369,Medio-Bajo
Vinoteca,Columbia Crest Grand Estates,189.5,379.0,50.0,750 ML,Tinto,Estados Unidos,"COLUMBIA VALLEY, WASHINGTON",MERLOT,https://www.vinoteca.com/vino-tinto-columbia-crest-grand-estates-merlot-750-ml/p,2025-10-31 20:40:31,True,750.0,0.2527,Medio-Bajo
Vinoteca,Beringer Main & Vine White,194.25,259.0,25.0,750 ML,Rosado,Estados Unidos,CALIFORNIA,ZINFANDEL,https://www.vinoteca.com/vino-rosado-beringer-main--vine-white-zinfandel-750-ml/p,2025-10-31 20:40:50,True,750.0,0.259,Medio-Bajo
Vinoteca,Beringer Main & Vine,194.25,259.0,25.0,750 ML,Tinto,Estados Unidos,CALIFORNIA,MERLOT,https://www.vinoteca.com/vino-tinto-beringer-main--vine-merlot-750-ml/p,2025-10-31 20:40:54,True,750.0,0.259,Medio-Bajo
Vinoteca,Bornos Frizante,209.25,279.0,25.0,750 ML,Blanco,España,RUEDA,VERDEJO,https://www.vinoteca.com/vino-blanco-bornos-frizante-verdejo-750-ml/p,2025-10-31 20:40:24,True,750.0,0.279,Medio-Bajo
Vinoteca,Bornos Frizante,209.25,279.0,25.0,750 ML,Rosado,España,RUEDA,TEMPRANILLO,https://www.vinoteca.com/vino-rosado-bornos-frizante-750-ml/p,2025-10-31 20:40:42,True,750.0,0.279,Medio-Bajo
Vinoteca,Errazuriz Estate Series,262.65,309.0,15.0,750 ML,Blanco,Chile,VALLE DE ACONCAGUA,SAUVIGNON BLANC,https://www.vinoteca.com/vino-blanco-errazuriz-estate-series-sauvignon-blanc-750-ml/p,2025-10-31 20:40:33,True,750.0,0.3502,Medio-Bajo
Vinoteca,Grand Bateau Bordeaux,313.65,369.0,15.0,750 ML,Tinto,Francia,BORDEAUX SUPERIEUR,BORDEAUX BLEND,https://www.vinoteca.com/vino-tinto-grand-bateau-bordeaux-750-ml/p,2025-10-31 20:40:24,True,750.0,0.4182,Medio
Vinoteca,Espumoso Cupcake Prosecco,322.15,379.0,15.0,750 ML,,Italia,,GLERA,https://www.vinoteca.com/espumoso-cupcake-prosecco-750-ml/p,2025-10-31 20:40:54,True,750.0,0.4295,Medio
Vinoteca,Latour Ardeche,339.15,399.0,15.0,750 ML,Blanco,Francia,COTEAUX DE L'ARDECHE,CHARDONNAY,https://www.vinoteca.com/vino-blanco-latour-chardonnay-ardeche-750-ml/p,2025-10-31 20:40:30,True,750.0,0.4522,Medio
Vinoteca,Chandon Rosé,343.7,491.0,30.0,750 ML,Espumoso,Argentina,MENDOZA,BLEND DE TINTAS Y BLANCAS,https://www.vinoteca.com/vino-espumoso-chandon-rose-750ml/p,2025-10-31 20:40:34,True,750.0,0.4583,Medio
Vinoteca,Emilio Moro Finca Resalso,379.0,,,750 ML,Tinto,España,RIBERA DEL DUERO,TEMPRANILLO,https://www.vinoteca.com/vino-tinto-emilio-moro-finca-resalso-750-ml/p,2025-10-31 20:40:25,False,750.0,0.5053,Medio
Vinoteca,Chateau Ste Michelle,381.75,509.0,25.0,750 ML,Tinto,Estados Unidos,"COLUMBIA VALLEY, WASHINGTON",MERLOT,https://www.vinoteca.com/vino-tinto-chateau-ste-michelle-merlot-750-ml/p,2025-10-31 20:40:43,True,750.0,0.509,Medio
Vinoteca,Errazuriz Max 8 Ensamblaje 2019,426.75,569.0,25.0,750 ML,Tinto,Chile,,BLEND DE TINTAS,https://www.vinoteca.com/vino-tinto-errazuriz-max-8-ensamblaje-2019-750-ml/p,2025-10-31 20:40:37,True,750.0,0.569,Medio
Vinoteca,Casa Madero 3V,515.0,,,750 ML,Tinto,México,PARRAS DE LA FUENTE,BLEND DE TINTAS,https://www.vinoteca.com/vino-tinto-casa-madero-3v-750-ml/p,2025-10-31 20:40:41,False,750.0,0.6867,Medio-Alto
Vinoteca,Penfolds Max S Chard,599.25,799.0,25.0,750 ML,Blanco,Australia,,CHARDONNAY,https://www.vinoteca.com/vino-blanco-penfolds-max-s-chard-750-ml/p,2025-10-31 20:40:31,True,750.0,0.799,Medio-Alto
Vinoteca,Emilio Moro Finca Resalso Magnum,663.2,829.0,20.0,1500 ML,Tinto,España,RIBERA DEL DUERO,TEMPRANILLO,https://www.vinoteca.com/vino-tinto-emilio-moro-finca-resalso-magnum-15lt/p,2025-10-31 20:40:46,True,1500.0,0.4421,Medio-Alto
Vinoteca,Muga Reserva,718.25,845.0,15.0,750 ML,Tinto,España,RIOJA ALTA,TEMPRANILLO,https://www.vinoteca.com/vino-tinto-muga-reserva-750-ml/p,2025-10-31 20:40:48,True,750.0,0.9577,Medio-Alto
Vinoteca,Serie Finca Notables,721.65,849.0,15.0,750 ML,Tinto,Argentina,"VALLE DE CALCHAQUÍES, SALTA",MALBEC,https://www.vinoteca.com/vino-tinto-serie-finca-notables-malbec-750-ml/p,2025-10-31 20:40:28,True,750.0,0.9622,Medio-Alto
Vinoteca,Ch Les Hauts Conseillants 2019,755.65,889.0,15.0,750 ML,Tinto,Francia,,MERLOT,https://www.vinoteca.com/vino-tinto-ch-les-hauts-conseillants-2019-750-ml/p,2025-10-31 20:40:39,True,750.0,1.0075,Medio-Alto
Vinoteca,Emilio Moro,759.0,,,750 ML,Tinto,España,RIBERA DEL DUERO,TEMPRANILLO,https://www.vinoteca.com/vino-tinto-emilio-moro-750-ml/p,2025-10-31 20:40:39,False,750.0,1.012,Medio-Alto
Vinoteca,E Guigal Saint Joseph,764.15,899.0,15.0,750 ML,Tinto,Francia,,SYRAH,https://www.vinoteca.com/vino-tinto-e-guigal-saint-joseph-750-ml/p,2025-10-31 20:40:49,True,750.0,1.0189,Medio-Alto
Vinoteca,Mariatinto,768.0,,,750 ML,Tinto,México,VALLE DE GUADALUPE,BLEND DE TINTAS,https://www.vinoteca.com/vino-tinto-mariatinto-750-ml/p,2025-10-31 20:40:40,False,750.0,1.024,Medio-Alto
Vinoteca,Borgogno Langhe Doc,851.25,1135.0,25.0,750 ML,Tinto,Italia,"LANGHE, PIEMONTE DOC",NEBBIOLO,https://www.vinoteca.com/vino-tinto-borgogno-langhe-doc-nebbiolo-750-ml/p,2025-10-31 20:40:45,True,750.0,1.135,Premium
Vinoteca,Coma Vella,985.15,1159.0,15.0,750 ML,Tinto,España,,BLEND DE TINTAS,https://www.vinoteca.com/vino-tinto-coma-vella-750-ml/p,2025-10-31 20:40:28,True,750.0,1.3135,Premium
Vinoteca,Oporto Taylors 10 Años,1104.15,1299.0,15.0,750 ML,,Portugal,VALE DO DOURO,AUTÓCTONA PORTUGUESA,https://www.vinoteca.com/oporto-taylors-10-anos-750-ml/p,2025-10-31 20:40:37,True,750.0,1.4722,Premium
Vinoteca,E Guigal Chateauneuf Du Pape,1189.15,1399.0,15.0,750 ML,Tinto,Francia,"CHATEAUNEUF DU PAPE, RHONE",GARNACHA,https://www.vinoteca.com/vino-tinto-e-guigal-chateauneuf-du-pape-750-ml/p,2025-10-31 20:40:36,True,750.0,1.5855,Premium
Vinoteca,Veuve Clicquot Rich Rose,1266.5,2533.0,50.0,750 ML,Espumoso,Francia,"REIMS, CHAMPAGNE",CHAMPAGNE BLEND,https://www.vinoteca.com/champagne-veuve-clicquot-rich-rose-750-ml/p,2025-10-31 20:40:49,True,750.0,1.6887,Premium
Vinoteca,Banfi Brunello Di Montalcino,1317.5,1550.0,15.0,750 ML,Tinto,Italia,BRUNELLO DI MONTALCINO,SANGIOVESE,https://www.vinoteca.com/vino-tinto-banfi-brunello-di-montalcino-750-ml/p,2025-10-31 20:40:44,True,750.0,1.7567,Premium
Vinoteca,Muga Reserva Seleccion Especial,1359.0,,,750 ML,Tinto,España,RIOJA ALTA,TEMPRANILLO,https://www.vinoteca.com/vino-tinto-muga-reserva-seleccion-especial-750-ml/p,2025-10-31 20:40:24,False,750.0,1.812,Premium
Vinoteca,Vina Ardanza Magnum,1599.2,1999.0,20.0,1500 ML,Tinto,España,RIOJA ALTA,TEMPRANILLO,https://www.vinoteca.com/vino-tinto-vina-ardanza%C2%A0-magnum-15lt/p,2025-10-31 20:40:32,True,1500.0,1.0661,Premium
Vinoteca,Catena Angelica Zapata,1899.0,,,750 ML,Tinto,Argentina,"ALTAMIRA, VALLE DE UCO, MENDOZA",MALBEC,https://www.vinoteca.com/vino-tinto-catena-angelica-zapata-malbec-750-ml/p,2025-10-31 20:40:25,False,750.0,2.532,Premium
Vinoteca,Hacienda Monasterio Reserva,1954.15,2299.0,15.0,750 ML,Tinto,España,RIBERA DEL DUERO,TEMPRANILLO,https://www.vinoteca.com/vino-tinto-hacienda-monasterio-reserva-750-ml/p,2025-10-31 20:40:50,True,750.0,2.6055,Premium
Vinoteca,Gran Reserva 904,2399.0,,,750 ML,Tinto,España,RIOJA ALTA,TEMPRANILLO,https://www.vinoteca.com/vino-tinto-gran-reserva-904-750-ml/p,2025-10-31 20:40:28,False,750.0,3.1987,Premium
Vinoteca,Latour Corton Grancey Gd Cru 2017,3023.2,3779.0,20.0,750 ML,Tinto,Francia,,PINOT NOIR,https://www.vinoteca.com/vino-tinto-latour-corton-grancey-gd-cru-2017-750-ml/p,2025-10-31 20:40:44,True,750.0,4.0309,Premium
Vinoteca,Latour Corton Charlemagne Gcru 2018,6799.15,7999.0,15.0,750 ML,Blanco,Francia,,CHARDONNAY,https://www.vinoteca.com/vino-blanco-latour-corton-charlemagne-gcru-2018-750-ml/p,2025-10-31 20:40:36,True,750.0,9.0655,Premium
