tienda,nombre,precio_actual,precio_anterior,descuento_porcentaje,tamaño_botella,tipo_vino,pais_origen,region_origen,uva_varietal,url_producto,fecha_scraping,tiene_descuento,ml_botella,precio_por_ml,segmento_precio,calidad_datos
Costco,Gerard Bertrand,399.0,,,750 ML,Rosado,Francia,Languedoc,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Cote-des-Roses-750ml/p/654884,2025-10-04 02:39:26,False,750.0,0.532,Medio,completo
Costco,Chateau Domecq,399.0,,,750 ML,Rosado,México,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Chateau-Domecq-750-ml/p/690453,2025-10-04 02:40:10,False,750.0,0.532,Medio,completo
Costco,Kara Tara,409.0,459.0,10.89,750 ML,Blanco,Sudáfrica,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Kara-Tara-750ml/p/676451,2025-10-04 02:39:50,True,750.0,0.5453,Medio,completo
Costco,Kirkland Signature,419.0,499.0,16.03,750 ML,Tinto,España,Ribera del Duero,Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Kirkland-Signature-Ribera-del-Duero-Gran-Reserva-750ml/p/1169328,2025-10-04 02:40:23,True,750.0,0.5587,Medio,completo
Costco,Sangre de Toro,429.0,,,750 ML,Tinto,España,Catalunya,Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Sangre-de-Toro-Reserva-750ml/p/538269,2025-10-04 02:39:43,False,750.0,0.572,Medio,completo
Costco,Bellini Cipriani,449.0,499.0,10.02,750 ML,Espumoso,Italia,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Bellini-Cipriani-750ml/p/680355,2025-10-04 02:39:38,True,750.0,0.5987,Medio,completo
Costco,Belleruche Côtes-du-Rhône,449.0,,,750 ML,Rosado,Francia,Ródano,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Belleruche-Cotes-du-Rhone-750-ml/p/686903,2025-10-04 02:40:04,False,750.0,0.5987,Medio,completo
Costco,Liberty School,449.0,499.0,10.02,750 ML,Blanco,Estados Unidos,California,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Liberty-School-750-ml/p/683134,2025-10-04 02:40:26,True,750.0,0.5987,Medio,completo
Costco,Botani Moscatel Old Vines,459.0,,,750 ML,Blanco,España,Andalucia,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Botani-Moscatel-Old-Vines-750-ml/p/639986,2025-10-04 02:39:34,False,750.0,0.612,Medio,completo
Costco,Chateau Ste. Michelle,459.0,,,750 ML,Rosado,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Chateau-Ste-Michelle-750-ml/p/695402,2025-10-04 02:40:13,False,750.0,0.612,Medio,parcial
Costco,Minuty,469.0,549.0,14.57,750 ML,Rosado,Francia,A.O.C. Côtes de Provence,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-M-Minuty-750ml/p/619032,2025-10-04 02:40:32,True,750.0,0.6253,Medio,completo
Costco,Fleurs de Prairie,479.0,,,750 ML,Rosado,Francia,Languedoc,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Fleurs-de-Prairie-750ml/p/670519,2025-10-04 02:40:04,False,750.0,0.6387,Medio,completo
Costco,Symphonie Maison Sainte Marguerite,489.0,569.0,14.06,750 ML,Rosado,Francia,Provenza,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Symphonie-Maison-Sainte-Marguerite-750-ml/p/685717,2025-10-04 02:40:31,True,750.0,0.652,Medio,completo
Costco,Martini Asti,499.0,579.0,13.82,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Martini-Asti-750-ml/p/688759,2025-10-04 02:39:26,True,750.0,0.6653,Medio,parcial
Costco,Peñalba López Brut,519.0,,,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Penalba-Lopez-Brut-750-ml/p/684534,2025-10-04 02:39:46,False,750.0,0.692,Medio-Alto,parcial
Costco,Kim Crawford,519.0,599.0,13.36,750 ML,Blanco,Nueva Zelanda,Marlborough,Sauvignon Blanc,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Kim-Crawford-Sauvignon-Blanc-750ml/p/296058,2025-10-04 02:40:05,True,750.0,0.692,Medio-Alto,completo
Costco,Roubine La Vie en Rose Côtes de Provence,519.0,,,750 ML,Rosado,Francia,Côtes de Provence,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Roubine-La-Vie-en-Rose-Cotes-de-Provence-750-ml/p/684317,2025-10-04 02:40:34,False,750.0,0.692,Medio-Alto,completo
Costco,Domaine Ste Michelle Brut Rose,529.0,,,750 ML,Espumoso,Estados Unidos,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Domaine-Ste-Michelle-Brut-Rose-750-ml/p/688092,2025-10-04 02:39:47,False,750.0,0.7053,Medio-Alto,completo
Costco,Prosecco Cipriani Gabriela,529.0,,,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Prosecco-Cipriani-Gabriela-750ml/p/683708,2025-10-04 02:40:35,False,750.0,0.7053,Medio-Alto,parcial
Costco,La Marca,539.0,619.0,12.92,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Prosecco-La-Marca-750-ml/p/683263,2025-10-04 02:39:25,True,750.0,0.7187,Medio-Alto,parcial
Costco,Louis Latour Ardeche,549.0,,,750 ML,Blanco,Francia,Coteaux de l'ardeche,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Louis-Latour-Ardeche-750-ml/p/686335,2025-10-04 02:40:14,False,750.0,0.732,Medio-Alto,completo
Costco,Croix de Beaulieux Chablis,559.0,,,750 ML,Blanco,Francia,Chablis,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Croix-de-Beaulieux-Chablis-750ml/p/672022,2025-10-04 02:39:57,False,750.0,0.7453,Medio-Alto,completo
Costco,Conundrum,559.0,,,750 ML,Blanco,Estados Unidos,Monterey´s Santa Lucia Highlands,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Conundrum-750ml/p/617997,2025-10-04 02:40:18,False,750.0,0.7453,Medio-Alto,completo
Costco,La Crema,569.0,,,750 ML,Rosado,Estados Unidos,"Monterey, California",No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-La-Crema-Pinot-Noir-Rose-750ml/p/666980,2025-10-04 02:39:42,False,750.0,0.7587,Medio-Alto,completo
Costco,19 Crimes Modern Cali Gold White Skip,579.0,,,750 ML,Espumoso,Eu,California,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-19-Crimes-Modern-Cali-Gold-White-Skip-750ml/p/693638,2025-10-04 02:39:56,False,750.0,0.772,Medio-Alto,completo
Costco,Domaine Raffaitin-Planchon Sancerre,579.0,,,750 ML,Blanco,Francia,Sancerre,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Domaine-Raffaitin-Planchon-Sancerre-750-ml/p/684863,2025-10-04 02:40:01,False,750.0,0.772,Medio-Alto,completo
Costco,Banshee Rose,599.0,,,750 ML,Rosado,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Banshee-Rose-750ml/p/657638,2025-10-04 02:40:26,False,750.0,0.7987,Medio-Alto,parcial
Costco,La Marca,629.0,,,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Prosecco-La-Marca-Rose-750-ml/p/683264,2025-10-04 02:40:08,False,750.0,0.8387,Medio-Alto,parcial
Costco,Mathilde Chapoutier Côtes de Provence,629.0,,,750 ML,Rosado,Francia,Provence,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Mathilde-Chapoutier-Cotes-de-Provence-750-ml/p/686902,2025-10-04 02:40:11,False,750.0,0.8387,Medio-Alto,completo
Costco,Calafuria Salento Rose,639.0,,,750 ML,Rosado,Italia,Puglia,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Calafuria-Salento-Rose-750-ml/p/684366,2025-10-04 02:39:28,False,750.0,0.852,Medio-Alto,completo
Costco,Chateau Teyssier 2022,649.0,,,750 ML,Tinto,Francia,Saint-Emilion Grand Cru,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Chateau-Teyssier-2022-750-ml/p/693895,2025-10-04 02:39:25,False,750.0,0.8653,Medio-Alto,completo
Costco,"Cote-D'or ""Les parties""",679.0,,,750 ML,Blanco,Francia,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Cote-Dor-Les-parties-750ml/p/681010,2025-10-04 02:39:30,False,750.0,0.9053,Medio-Alto,completo
Costco,Kirkland Signature,699.0,,,750 ML,Espumoso,Francia,Champagne,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Kirkland-Signature-Brut-750ml/p/942108,2025-10-04 02:39:35,False,750.0,0.932,Medio-Alto,completo
Costco,RGMX Naranja,699.0,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-RGMX-Naranja-750-ml/p/684479,2025-10-04 02:39:47,False,750.0,0.932,Medio-Alto,parcial
Costco,Marqués de Riscal,699.0,,,750 ML,Tinto,España,Rioja,Rioja Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Marques-de-Riscal-Rioja-Reserva-750-ml/p/591260,2025-10-04 02:40:21,False,750.0,0.932,Medio-Alto,completo
Costco,Viña Zorzal Señora de las Alturas 2023,729.0,,,750 ML,Blanco,España,Navarra,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Vina-Zorzal-Senora-de-las-Alturas-2023-750-ml/p/694682,2025-10-04 02:39:53,False,750.0,0.972,Medio-Alto,completo
Costco,AIX Vin de Provence,739.0,,,750 ML,Rosado,Francia,Provence,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-AIX-Vin-de-Provence-750-ml/p/686901,2025-10-04 02:40:22,False,750.0,0.9853,Medio-Alto,completo
Costco,Whispering Angel,749.0,,,750 ML,Rosado,Francia,Cotes de Provence,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Whispering-Angel-750ml/p/631954,2025-10-04 02:40:16,False,750.0,0.9987,Medio-Alto,completo
Costco,Luc Belaire Gold Brut,759.0,859.0,11.64,750 ML,Espumoso,Francia,Borgoña,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Luc-Belaire-Gold-Brut-750-ml/p/685715,2025-10-04 02:40:22,True,750.0,1.012,Medio-Alto,completo
Costco,Rolu,769.0,,,750 ML,Tinto,México,San Vicente,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Rolu-Tempranillo-750ml/p/573241,2025-10-04 02:39:49,False,750.0,1.0253,Medio-Alto,completo
Costco,Minuty,779.0,,,750 ML,Rosado,Francia,Côtes de Provence,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Minuty-Prestige-750ml/p/512642,2025-10-04 02:39:35,False,750.0,1.0387,Medio-Alto,completo
Costco,Henners Vintage,799.0,1099.0,27.3,750 ML,Espumoso,Inglaterra,Sussex,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Henners-Vintage-750ml/p/677067,2025-10-04 02:39:31,True,750.0,1.0653,Medio-Alto,completo
Costco,Emilio Moro,799.0,,,750 ML,Tinto,España,Ribera del Duero,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Emilio-Moro-750ml/p/517741,2025-10-04 02:40:13,False,750.0,1.0653,Medio-Alto,completo
Costco,Luc Belaire Rare Lux,859.0,,,750 ML,Espumoso,Francia,Borgoña,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Luc-Belaire-Rare-Lux-750-ml/p/685716,2025-10-04 02:39:51,False,750.0,1.1453,Premium,completo
Costco,La Bruja de Rosas 2022,879.0,,,750 ML,Tinto,España,"Sierra Gredos, Madrid",No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-La-Bruja-de-Rosas-2022-750-ml/p/694106,2025-10-04 02:39:51,False,750.0,1.172,Premium,completo
Costco,Gloria Ferrer Sonoma Brut,899.0,,,750 ML,Espumoso,Estados Unidos,Sonoma,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Gloria-Ferrer-Sonoma-Brut-750ml/p/679698,2025-10-04 02:39:30,False,750.0,1.1987,Premium,completo
Costco,Vinos Tintos Grands Vins de Bordeaux 4/,899.0,,,750 ML,Tinto,Francia,Burdeos,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vinos-Tintos-Grands-Vins-de-Bordeaux-4750ml/p/502892,2025-10-04 02:39:52,False,750.0,1.1987,Premium,completo
Costco,Minuty,899.0,1099.0,18.2,750 ML,Rosado,Francia,Côtes de Provence,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Chateau-Minuty-Rose-Or-750ml/p/653200,2025-10-04 02:40:09,True,750.0,1.1987,Premium,completo
Costco,Jermann Afix Riesling,899.0,1099.0,18.2,750 ML,Blanco,Italia,Friulli,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Jermann-Afix-Riesling-750-ml/p/684380,2025-10-04 02:40:32,True,750.0,1.1987,Premium,completo
Costco,San Simeon Stormwatch,999.0,,,750 ML,Tinto,Estados Unidos,Paso Robles,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-San-Simeon-Stormwatch-750ml/p/672027,2025-10-04 02:39:22,False,750.0,1.332,Premium,completo
Costco,Viña Ardanza,999.0,,,750 ML,Tinto,España,Rioja,Reserva,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Vina-Ardanza-Reserva-750ml/p/538215,2025-10-04 02:39:34,False,750.0,1.332,Premium,completo
Costco,El Puntido,999.0,,,750 ML,No especificado,España,Rioja,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vinos-90-puntos/Vino-Tinto-El-Puntido-750ml/p/637485,2025-10-04 02:39:43,False,750.0,1.332,Premium,parcial
Costco,Louis Latour Chablis,999.0,,,750 ML,Blanco,Francia,Chablis,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Louis-Latour-Chablis-750-ml/p/538324,2025-10-04 02:39:44,False,750.0,1.332,Premium,completo
Costco,Henners Native Grace,999.0,1299.0,23.09,750 ML,Espumoso,Inglaterra,Sussex,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Henners-Native-Grace-750ml/p/677066,2025-10-04 02:40:14,True,750.0,1.332,Premium,completo
Costco,Chateau Ormes de Pez 2022,999.0,,,750 ML,Tinto,Francia,Saint-Estéphe,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Chateau-Ormes-de-Pez-2022-750-ml/p/692298,2025-10-04 02:40:30,False,750.0,1.332,Premium,completo
Costco,Chateau Gloria,1049.0,,,750 ML,Tinto,Francia,Bordeaux,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Chateau-Gloria-750ml/p/677282,2025-10-04 02:39:31,False,750.0,1.3987,Premium,completo
Costco,Monte Xanic,1049.0,,,750 ML,Blanco,México,Valle de Guadalupe,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Monte-Xanic-Vina-Kristel-750ml-Vino-Rosado-Monte-Xanic-750ml/p/666630,2025-10-04 02:39:39,False,750.0,1.3987,Premium,completo
Costco,Arzuaga,1099.0,,,750 ML,Tinto,España,D. O. Ribera del Duero,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Arzuaga-Crianza-750ml/p/655034,2025-10-04 02:40:01,False,750.0,1.4653,Premium,completo
Costco,Chateau Carbonnieux,1099.0,,,750 ML,Blanco,Francia,Bordeaux,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Chateau-Carbonnieux-750-ml/p/685283,2025-10-04 02:40:09,False,750.0,1.4653,Premium,completo
Costco,Whispering Angel,1099.0,1399.0,21.44,1500 ML,Rosado,Francia,Cotes de Provence,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Whispering-Angel-15-L/p/677522,2025-10-04 02:40:34,True,1500.0,0.7327,Premium,completo
Costco,Navatalgordo 2022,1299.0,,,750 ML,Tinto,España,Sierra de Gredos,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Navatalgordo-2022-750-ml/p/694109,2025-10-04 02:40:19,False,750.0,1.732,Premium,completo
Costco,Minuty Prestige,1299.0,1499.0,13.34,1500 ML,Rosado,Francia,Côtes De Provence,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Minuty-Prestige-15-L/p/685113,2025-10-04 02:40:27,True,1500.0,0.866,Premium,completo
Costco,Rock Angel,1399.0,,,750 ML,Rosado,Francia,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Rock-Angel-750ml/p/675671,2025-10-04 02:39:22,False,750.0,1.8653,Premium,completo
Costco,Domaine de la Galopiere Meursault,1399.0,,,750 ML,Blanco,Francia,Borgoña,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Domaine-de-la-Galopiere-Meursault-750-ml/p/684288,2025-10-04 02:39:39,False,750.0,1.8653,Premium,completo
Costco,"Puligny-Montrachet ""Les Reuchaux""",1499.0,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Blanco/Vino-Blanco-Puligny-Montrachet-Les-Reuchaux-750ml/p/688549,2025-10-04 02:39:57,False,750.0,1.9987,Premium,parcial
Costco,Stella Rosa,1499.0,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Stella-Rosa-Rosso-6750ml/p/681056,2025-10-04 02:40:35,False,750.0,1.9987,Premium,parcial
Costco,Veuve Clicquot,1699.0,,,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Veuve-Clicquot-Yellow-Label-750ml/p/538326,2025-10-04 02:39:21,False,750.0,2.2653,Premium,parcial
Costco,Ruinart,1899.0,,,750 ML,Espumoso,Francia,Champagne,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-R-de-Ruinart-750ml/p/677519,2025-10-04 02:40:17,False,750.0,2.532,Premium,completo
Costco,Duval Leroy Brut Reserve,1899.0,,,750 ML,Espumoso,Francia,Champagne,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Duval-Leroy-Brut-Reserve-750-ml/p/686914,2025-10-04 02:40:22,False,750.0,2.532,Premium,completo
Costco,Caymus,1999.0,,,750 ML,Tinto,Estados Unidos,Napa Valley,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Caymus-Napa-Valley-750ml/p/613678,2025-10-04 02:39:26,False,750.0,2.6653,Premium,completo
Costco,Veuve Clicquot,2399.0,,,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Veuve-Clicquot-Rose-750ml/p/653507,2025-10-04 02:39:59,False,750.0,3.1987,Premium,parcial
Costco,Pintia 2020,2399.0,,,750 ML,Tinto,España,Toro,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Pintia-2020-750-ml/p/693565,2025-10-04 02:40:09,False,750.0,3.1987,Premium,completo
Costco,Laurent Perrier Cuvée Rosé de,3299.0,,,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Laurent-Perrier-Cuvee-Rose-de-750-ml/p/684724,2025-10-04 02:40:05,False,750.0,4.3987,Premium,parcial
Costco,Garrus,3899.0,4399.0,11.37,750 ML,Rosado,Francia,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Rosado/Vino-Rosado-Garrus-750ml/p/675677,2025-10-04 02:39:43,True,750.0,5.1987,Premium,completo
Costco,Moët & Chandon,4099.0,,,1500 ML,Espumoso,Francia,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Moet-Chandon-Ice-Imperial-15-L/p/677518,2025-10-04 02:39:40,False,1500.0,2.7327,Premium,completo
Costco,Laurent Perrier Grand Siècle No.26 de,6499.0,,,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Laurent-Perrier-Grand-Siecle-No26-de-750-ml/p/684725,2025-10-04 02:40:12,False,750.0,8.6653,Premium,parcial
Costco,Dom Pérignon Rosé Vintage,8999.0,,,750 ML,Espumoso,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Champagne-Dom-Perignon-Rose-Vintage-750ml/p/692192,2025-10-04 02:39:56,False,750.0,11.9987,Premium,parcial
Costco,Viña El Pisón,9999.0,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Tinto/Vino-Tinto-Vina-El-Pison-750ml/p/691226,2025-10-04 02:40:00,False,750.0,13.332,Premium,parcial
Costco,Perrier Jouet Belle Epoque,15799.0,,,1500 ML,Espumoso,Francia,Épernay,No especificado,https://www.costco.com.mx/Vinos/Vinos/Vino-Espumoso-y-Champagne/Vino-Espumoso-Perrier-Jouet-Belle-Epoque-15L/p/692507,2025-10-04 02:40:18,False,1500.0,10.5327,Premium,completo
HEB,Cepas,129.0,179.0,27.93,750 ML,Tinto,No especificado,No especificado,Malbec Bonarda,https://www.heb.com.mx/cepas-vino-tinto-cepas-malbec-bonarda-750-ml-927934/p,2025-10-04 02:32:54,True,750.0,0.172,Económico,parcial
HEB,Perla Rossa Dulce Prego,153.3,219.0,30.0,750 ML,Tinto,Italia.,Emilia Romagna.,Blend/Mezcla de Variedades.,https://www.heb.com.mx/vino-tinto-perla-rossa-dulce-prego-750-ml-742594/p,2025-10-04 02:33:09,True,750.0,0.2044,Medio-Bajo,completo
HEB,Hugo Spritz,179.0,219.0,18.26,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/capogiro-vino-blanco-hugo-spritz-750-ml-990003/p,2025-10-04 02:32:59,True,750.0,0.2387,Medio-Bajo,parcial
HEB,8 Meses,179.0,249.0,28.11,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/hacienda-zorita-vino-tinto-8-meses-750-ml-920883/p,2025-10-04 02:33:21,True,750.0,0.2387,Medio-Bajo,parcial
HEB,Riesling,249.0,499.0,50.1,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/a-to-z-vino-blanco-riesling-750-ml-1029210/p,2025-10-04 02:32:58,True,750.0,0.332,Medio-Bajo,parcial
HEB,Vino Tinto Pinot Noir,279.0,549.0,49.18,750 ML,Tinto,No especificado,No especificado,Pinot Noir,https://www.heb.com.mx/elusive-vino-tinto-pinot-noir-750-ml-946532/p,2025-10-04 02:33:22,True,750.0,0.372,Medio-Bajo,parcial
HEB,Reserva,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/tarsus-vino-tinto-reserva-750-ml-920989/p,2025-10-04 02:32:42,False,750.0,,,sin_precio
HEB,Roble 4 Meses Ribera del Duero,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/siglo-xxi-vino-tinto-roble-4-meses-ribera-del-duero-750-ml-961031/p,2025-10-04 02:32:43,False,750.0,,,sin_precio
HEB,Rioja,,,,750 ML,Blanco,No especificado,No especificado,Sauvignon Blanc,https://www.heb.com.mx/marques-riscal-vino-blanco-sauvignon-blanc-rioja-750-ml-922874/p,2025-10-04 02:32:43,False,750.0,,,sin_precio
HEB,Negre,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/ca-n-estruc-vino-tinto-negre-750-ml-922932/p,2025-10-04 02:32:42,False,750.0,,,sin_precio
HEB,L'Equilibrista,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/ca-n-estruc-vino-tinto-l-equilibrista-750-ml-922917/p,2025-10-04 02:32:42,False,750.0,,,sin_precio
HEB,Cataluña,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/tramp-vino-tinto-catalu%C3%B1a-750-ml-922900/p,2025-10-04 02:32:47,False,750.0,,,sin_precio
HEB,Yecla,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/vi%C3%B1a-al-lado-de-la-casa-vino-tinto-yecla-750-ml-921010/p,2025-10-04 02:32:50,False,750.0,,,sin_precio
HEB,Bierzo,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/petalos-vino-tinto-bierzo-750-ml-922887/p,2025-10-04 02:32:48,False,750.0,,,sin_precio
HEB,Valle de Parras,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/parvada-vino-blanco-valle-de-parras-750-ml-1030136/p,2025-10-04 02:32:48,False,750.0,,,sin_precio
HEB,Vino Tinto Petite Sirah,,,,750 ML,Tinto,No especificado,No especificado,Petite Sirah,https://www.heb.com.mx/l-a--cetto-vino-tinto-petite-sirah-750-ml-8198/p,2025-10-04 02:32:48,False,750.0,,,sin_precio
HEB,Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/clos-corriol-vino-tinto-crianza-750-ml-920964/p,2025-10-04 02:32:53,False,750.0,,,sin_precio
HEB,SEÑORIO DE RUBIOS,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/se%C3%B1orio-de-rubios-vino-blanco-godello-rias-baxias-750-ml-976805/p,2025-10-04 02:32:54,False,750.0,,,sin_precio
